Round,Route,Cost,Trpf,SelfishAgentCount,TrpfAgentCount
666.0,2.0,54.7,-5.816309012875537,0.0,158.0
667.0,0.0,50.0,-6.0,12.0,0.0
667.0,1.0,58.8,-4.886398046398046,1.0,58.0
667.0,2.0,51.7,-6.0,0.0,129.0
668.0,0.0,50.0,-6.0,12.0,0.0
668.0,1.0,58.8,-4.886398046398046,1.0,89.0
668.0,2.0,48.6,-5.827312775330396,0.0,98.0
669.0,0.0,50.0,-6.0,10.0,0.0
669.0,1.0,59.0,-5.062222222222222,2.0,110.0
669.0,2.0,46.8,-4.984130957148579,1.0,77.0
670.0,0.0,50.0,-6.0,9.0,0.0
670.0,1.0,59.1,-5.462222222222222,3.0,88.0
670.0,2.0,49.1,-4.145928709957568,1.0,99.0
671.0,0.0,50.0,-6.0,8.0,0.0
671.0,1.0,59.2,-5.862222222222222,4.0,69.0
671.0,2.0,51.1,-3.7459287099575675,1.0,118.0
672.0,0.0,50.0,-6.0,8.0,0.0
672.0,1.0,59.2,-6.0,4.0,52.0
672.0,2.0,52.800000000000004,-3.5592620432909,1.0,135.0
673.0,0.0,50.0,-6.0,13.0,0.0
673.0,1.0,58.7,-5.8382978723404255,0.0,38.0
673.0,2.0,53.599999999999994,-3.731949267960504,0.0,149.0
674.0,0.0,50.0,-6.0,12.0,0.0
674.0,1.0,58.8,-5.438297872340426,1.0,28.0
674.0,2.0,54.7,-4.5751310861423224,0.0,159.0
675.0,0.0,50.0,-6.0,11.0,0.0
675.0,1.0,58.900000000000006,-5.038297872340426,2.0,23.0
675.0,2.0,55.30000000000001,-5.413333333333333,0.0,164.0
676.0,0.0,50.0,-6.0,11.0,0.0
676.0,1.0,58.900000000000006,-4.911715593859413,2.0,52.0
676.0,2.0,52.400000000000006,-5.8133333333333335,0.0,135.0
677.0,0.0,50.0,-6.0,11.0,0.0
677.0,1.0,58.900000000000006,-4.911715593859413,2.0,75.0
677.0,2.0,50.10000000000001,-5.818623481781377,0.0,112.0
678.0,0.0,50.0,-6.0,11.0,0.0
678.0,1.0,58.900000000000006,-5.073417721518988,2.0,100.0
678.0,2.0,47.60000000000001,-5.2437491099220805,0.0,87.0
679.0,0.0,50.0,-6.0,11.0,0.0
679.0,1.0,58.900000000000006,-5.473417721518987,2.0,115.0
679.0,2.0,46.1,-4.172050996714534,0.0,72.0
680.0,0.0,50.0,-6.0,10.0,0.0
680.0,1.0,59.0,-5.8734177215189876,3.0,93.0
680.0,2.0,48.4,-3.111810032859111,0.0,94.0
681.0,0.0,50.0,-6.0,10.0,0.0
681.0,1.0,59.0,-6.0,3.0,78.0
681.0,2.0,49.9,-2.5265883579822637,0.0,109.0
682.0,0.0,50.0,-6.0,10.0,0.0
682.0,1.0,59.0,-6.0,2.0,60.0
682.0,2.0,51.8,-2.5239986314751492,1.0,127.0
683.0,0.0,50.0,-6.0,10.0,0.0
683.0,1.0,59.0,-5.825454545454545,2.0,46.0
683.0,2.0,53.2,-3.0988730033344454,1.0,141.0
684.0,0.0,50.0,-6.0,10.0,0.0
684.0,1.0,59.0,-5.425454545454545,2.0,38.0
684.0,2.0,54.0,-4.170571116541993,1.0,149.0
685.0,0.0,50.0,-6.0,10.0,0.0
685.0,1.0,59.0,-5.025454545454545,2.0,35.0
685.0,2.0,54.3,-5.230812080397414,1.0,152.0
686.0,0.0,50.0,-6.0,11.0,0.0
686.0,1.0,58.900000000000006,-4.875959595959595,1.0,61.0
686.0,2.0,51.60000000000001,-5.816033755274262,1.0,126.0
687.0,0.0,50.0,-6.0,11.0,0.0
687.0,1.0,58.900000000000006,-4.875959595959595,1.0,87.0
687.0,2.0,49.0,-5.82280701754386,1.0,100.0
688.0,0.0,50.0,-6.0,13.0,0.0
688.0,1.0,58.7,-5.05050505050505,0.0,102.0
688.0,2.0,47.2,-5.240011318619128,0.0,85.0
689.0,0.0,50.0,-6.0,13.0,0.0
689.0,1.0,58.7,-5.4505050505050505,0.0,121.0
689.0,2.0,45.3,-4.177759662989989,0.0,66.0
690.0,0.0,50.0,-6.0,13.0,0.0
690.0,1.0,58.7,-5.850505050505051,0.0,100.0
690.0,2.0,47.400000000000006,-3.1189361335782246,0.0,87.0
691.0,0.0,50.0,-6.0,12.0,0.0
691.0,1.0,58.8,-6.0,1.0,79.0
691.0,2.0,49.6,-2.540474595116686,0.0,108.0
692.0,0.0,50.0,-6.0,13.0,0.0
692.0,1.0,58.7,-6.0,0.0,66.0
692.0,2.0,50.8,-2.317667577572826,0.0,121.0
693.0,0.0,50.0,-6.0,12.0,0.0
693.0,1.0,58.8,-5.831578947368421,0.0,48.0
693.0,2.0,52.8,-2.7150226634707377,1.0,139.0
694.0,0.0,50.0,-6.0,12.0,0.0
694.0,1.0,58.8,-5.431578947368421,0.0,37.0
694.0,2.0,53.900000000000006,-3.7772743190998765,1.0,150.0
695.0,0.0,50.0,-6.0,13.0,0.0
695.0,1.0,58.7,-5.031578947368422,0.0,28.0
695.0,2.0,54.599999999999994,-4.836097848511642,0.0,159.0
696.0,0.0,50.0,-6.0,13.0,0.0
696.0,1.0,58.7,-4.631578947368421,0.0,22.0
696.0,2.0,55.2,-5.414559386973179,0.0,165.0
697.0,0.0,50.0,-6.0,13.0,0.0
697.0,1.0,58.7,-4.514245614035088,0.0,53.0
697.0,2.0,52.099999999999994,-5.81455938697318,0.0,134.0
698.0,0.0,50.0,-6.0,12.0,0.0
698.0,1.0,58.8,-4.682666666666667,0.0,78.0
698.0,2.0,49.8,-5.819672131147541,1.0,109.0
699.0,0.0,50.0,-6.0,12.0,0.0
699.0,1.0,58.8,-5.082666666666666,0.0,103.0
699.0,2.0,47.3,-5.2453131567885665,1.0,84.0
700.0,0.0,50.0,-6.0,12.0,0.0
700.0,1.0,58.8,-5.482666666666667,0.0,122.0
700.0,2.0,45.400000000000006,-4.183061501159427,1.0,65.0
701.0,0.0,50.0,-6.0,12.0,0.0
701.0,1.0,58.8,-5.882666666666667,0.0,102.0
701.0,2.0,47.400000000000006,-3.1225351853699537,1.0,85.0
702.0,0.0,50.0,-6.0,11.0,0.0
702.0,1.0,58.900000000000006,-6.0,0.0,81.0
702.0,2.0,49.7,-2.545215597741088,2.0,106.0
703.0,0.0,50.0,-6.0,11.0,0.0
703.0,1.0,58.900000000000006,-6.0,0.0,61.0
703.0,2.0,51.7,-2.5424926191359196,2.0,126.0
704.0,0.0,50.0,-6.0,12.0,0.0
704.0,1.0,58.8,-6.0,0.0,51.0
704.0,2.0,52.5,-3.116851593494894,1.0,136.0
705.0,0.0,50.0,-6.0,12.0,0.0
705.0,1.0,58.8,-5.831818181818182,0.0,37.0
705.0,2.0,53.900000000000006,-4.179103249124033,1.0,150.0
706.0,0.0,50.0,-6.0,10.0,0.0
706.0,1.0,59.0,-5.431818181818182,1.0,30.0
706.0,2.0,54.9,-5.239629564913507,2.0,157.0
707.0,0.0,50.0,-6.0,11.0,0.0
707.0,1.0,58.900000000000006,-5.031818181818182,1.0,22.0
707.0,2.0,55.5,-5.816949152542373,1.0,165.0
708.0,0.0,50.0,-6.0,11.0,0.0
708.0,1.0,58.900000000000006,-4.913869463869465,1.0,54.0
708.0,2.0,52.3,-6.0,1.0,133.0
709.0,0.0,50.0,-6.0,12.0,0.0
709.0,1.0,58.8,-4.913869463869465,0.0,82.0
709.0,2.0,49.400000000000006,-5.823333333333333,1.0,105.0
710.0,0.0,50.0,-6.0,12.0,0.0
710.0,1.0,58.8,-5.082051282051282,0.0,97.0
710.0,2.0,47.900000000000006,-5.238561759729272,1.0,90.0
711.0,0.0,50.0,-6.0,10.0,0.0
711.0,1.0,59.0,-5.482051282051282,0.0,116.0
711.0,2.0,46.4,-4.169470850638364,3.0,71.0
712.0,0.0,50.0,-6.0,11.0,0.0
712.0,1.0,58.900000000000006,-5.882051282051282,0.0,92.0
712.0,2.0,48.60000000000001,-3.336722312626667,2.0,95.0
713.0,0.0,50.0,-6.0,11.0,0.0
713.0,1.0,58.900000000000006,-6.0,1.0,70.0
713.0,2.0,50.7,-2.9367223126266673,1.0,117.0
714.0,0.0,50.0,-6.0,10.0,0.0
714.0,1.0,59.0,-6.0,2.0,57.0
714.0,2.0,52.1,-2.923830746361607,1.0,130.0
715.0,0.0,50.0,-6.0,11.0,0.0
715.0,1.0,58.900000000000006,-5.829126213592233,0.0,44.0
715.0,2.0,53.400000000000006,-3.508602319965668,2.0,143.0
716.0,0.0,50.0,-6.0,11.0,0.0
716.0,1.0,58.900000000000006,-5.429126213592233,0.0,36.0
716.0,2.0,54.2,-4.577693229056576,2.0,151.0
717.0,0.0,50.0,-6.0,12.0,0.0
717.0,1.0,58.8,-5.029126213592233,0.0,29.0
717.0,2.0,54.7,-5.4104417670682725,1.0,158.0
718.0,0.0,50.0,-6.0,13.0,0.0
718.0,1.0,58.7,-4.904395030796534,0.0,64.0
718.0,2.0,51.0,-5.63597368196189,0.0,123.0
719.0,0.0,50.0,-6.0,13.0,0.0
719.0,1.0,58.7,-4.904395030796534,0.0,93.0
719.0,2.0,48.099999999999994,-5.252260025492695,0.0,94.0
720.0,0.0,50.0,-6.0,13.0,0.0
720.0,1.0,58.7,-5.075268817204301,0.0,111.0
720.0,2.0,46.3,-4.1840247313750485,0.0,76.0
721.0,0.0,50.0,-6.0,12.0,0.0
721.0,1.0,58.8,-5.4752688172043005,1.0,90.0
721.0,2.0,48.5,-3.3447183729935452,0.0,97.0
722.0,0.0,50.0,-6.0,11.0,0.0
722.0,1.0,58.900000000000006,-5.875268817204301,2.0,70.0
722.0,2.0,50.60000000000001,-2.9447183729935453,0.0,117.0
723.0,0.0,50.0,-6.0,11.0,0.0
723.0,1.0,58.900000000000006,-6.0,2.0,59.0
723.0,2.0,51.7,-2.928166049936663,0.0,128.0
724.0,0.0,50.0,-6.0,13.0,0.0
724.0,1.0,58.7,-5.836893203883496,0.0,42.0
724.0,2.0,53.2,-3.5014379393375847,0.0,145.0
725.0,0.0,50.0,-6.0,13.0,0.0
725.0,1.0,58.7,-5.436893203883495,0.0,34.0
725.0,2.0,54.0,-4.569673233455232,0.0,153.0
726.0,0.0,50.0,-6.0,13.0,0.0
726.0,1.0,58.7,-5.036893203883496,0.0,29.0
726.0,2.0,54.5,-5.408979591836735,0.0,158.0
727.0,0.0,50.0,-6.0,13.0,0.0
727.0,1.0,58.7,-4.897134167738917,0.0,54.0
727.0,2.0,52.0,-5.808979591836734,0.0,133.0
728.0,0.0,50.0,-6.0,11.0,0.0
728.0,1.0,58.900000000000006,-4.897134167738917,0.0,77.0
728.0,2.0,50.10000000000001,-5.817142857142857,2.0,110.0
729.0,0.0,50.0,-6.0,12.0,0.0
729.0,1.0,58.8,-5.060240963855422,0.0,88.0
729.0,2.0,48.8,-5.417142857142857,1.0,99.0
730.0,0.0,50.0,-6.0,11.0,0.0
730.0,1.0,58.900000000000006,-5.460240963855422,1.0,113.0
730.0,2.0,46.400000000000006,-4.588571428571429,1.0,74.0
731.0,0.0,50.0,-6.0,10.0,0.0
731.0,1.0,59.0,-5.860240963855422,1.0,87.0
731.0,2.0,49.2,-3.764842615012107,2.0,100.0
732.0,0.0,50.0,-6.0,10.0,0.0
732.0,1.0,59.0,-6.0,1.0,72.0
732.0,2.0,50.7,-3.364842615012107,2.0,115.0
733.0,0.0,50.0,-6.0,10.0,0.0
733.0,1.0,59.0,-6.0,1.0,64.0
733.0,2.0,51.5,-3.3543113281171832,2.0,123.0
734.0,0.0,50.0,-6.0,12.0,0.0
734.0,1.0,58.8,-5.828070175438596,1.0,48.0
734.0,2.0,52.7,-3.7543113281171836,0.0,139.0
735.0,0.0,50.0,-6.0,12.0,0.0
735.0,1.0,58.8,-5.428070175438597,1.0,41.0
735.0,2.0,53.400000000000006,-4.582882756688612,0.0,146.0
736.0,0.0,50.0,-6.0,11.0,0.0
736.0,1.0,58.900000000000006,-5.028070175438597,2.0,36.0
736.0,2.0,54.0,-5.406611570247934,0.0,151.0
737.0,0.0,50.0,-6.0,10.0,0.0
737.0,1.0,59.0,-4.879050567595459,2.0,62.0
737.0,2.0,51.6,-5.8066115702479335,1.0,125.0
738.0,0.0,50.0,-6.0,10.0,0.0
738.0,1.0,59.0,-4.879050567595459,2.0,82.0
738.0,2.0,49.6,-5.817241379310344,1.0,105.0
739.0,0.0,50.0,-6.0,10.0,0.0
739.0,1.0,59.0,-5.050980392156863,1.0,96.0
739.0,2.0,48.3,-5.23030670594351,2.0,91.0
740.0,0.0,50.0,-6.0,10.0,0.0
740.0,1.0,59.0,-5.450980392156863,1.0,120.0
740.0,2.0,45.9,-4.174751150387954,2.0,67.0
741.0,0.0,50.0,-6.0,8.0,0.0
741.0,1.0,59.2,-5.850980392156862,2.0,95.0
741.0,2.0,48.7,-3.3540194430708823,3.0,92.0
742.0,0.0,50.0,-6.0,7.0,0.0
742.0,1.0,59.3,-6.0,3.0,84.0
742.0,2.0,49.900000000000006,-2.954019443070882,3.0,103.0
743.0,0.0,50.0,-6.0,6.0,0.0
743.0,1.0,59.400000000000006,-6.0,4.0,61.0
743.0,2.0,52.3,-2.9563525318456434,3.0,126.0
744.0,0.0,50.0,-6.0,7.0,0.0
744.0,1.0,59.3,-5.834234234234234,3.0,43.0
744.0,2.0,54.0,-3.543287205212478,3.0,144.0
745.0,0.0,50.0,-6.0,7.0,0.0
745.0,1.0,59.3,-5.434234234234234,3.0,32.0
745.0,2.0,55.099999999999994,-4.598842760768034,3.0,155.0
746.0,0.0,50.0,-6.0,9.0,0.0
746.0,1.0,59.1,-5.034234234234234,3.0,25.0
746.0,2.0,55.4,-5.419574468085107,1.0,162.0
747.0,0.0,50.0,-6.0,8.0,0.0
747.0,1.0,59.2,-4.908391537605021,4.0,57.0
747.0,2.0,52.300000000000004,-5.819574468085106,1.0,130.0
748.0,0.0,50.0,-6.0,8.0,0.0
748.0,1.0,59.2,-4.908391537605021,4.0,81.0
748.0,2.0,49.900000000000006,-5.8201680672268905,1.0,106.0
749.0,0.0,50.0,-6.0,9.0,0.0
749.0,1.0,59.1,-5.074157303370787,3.0,102.0
749.0,2.0,47.7,-5.241929725257979,1.0,85.0
750.0,0.0,50.0,-6.0,7.0,0.0
750.0,1.0,59.3,-5.474157303370786,4.0,121.0
750.0,2.0,46.1,-4.176994660322913,2.0,66.0
751.0,0.0,50.0,-6.0,7.0,0.0
751.0,1.0,59.3,-5.874157303370787,4.0,96.0
751.0,2.0,48.6,-3.1235785112545913,2.0,91.0
752.0,0.0,50.0,-6.0,8.0,0.0
752.0,1.0,59.2,-6.0,3.0,75.0
752.0,2.0,50.6,-2.5438683663270547,2.0,112.0
753.0,0.0,50.0,-6.0,7.0,0.0
753.0,1.0,59.3,-6.0,4.0,60.0
753.0,2.0,52.2,-2.5360459781125093,2.0,127.0
754.0,0.0,50.0,-6.0,8.0,0.0
754.0,1.0,59.2,-6.0,4.0,48.0
754.0,2.0,53.2,-3.1142843200814214,1.0,139.0
755.0,0.0,50.0,-6.0,9.0,0.0
755.0,1.0,59.1,-5.831111111111111,3.0,35.0
755.0,2.0,54.4,-4.179219385016486,1.0,152.0
756.0,0.0,50.0,-6.0,10.0,0.0
756.0,1.0,59.0,-5.431111111111111,3.0,24.0
756.0,2.0,55.3,-5.232635534084809,0.0,163.0
757.0,0.0,50.0,-6.0,9.0,0.0
757.0,1.0,59.1,-5.031111111111111,4.0,18.0
757.0,2.0,56.00000000000001,-5.812345679012346,0.0,169.0
758.0,0.0,50.0,-6.0,9.0,0.0
758.0,1.0,59.1,-4.910563165905631,3.0,48.0
758.0,2.0,53.1,-6.0,1.0,139.0
759.0,0.0,50.0,-6.0,9.0,0.0
759.0,1.0,59.1,-4.910563165905631,3.0,76.0
759.0,2.0,50.300000000000004,-5.822222222222222,1.0,111.0
760.0,0.0,50.0,-6.0,9.0,0.0
760.0,1.0,59.1,-5.079452054794521,3.0,97.0
760.0,2.0,48.2,-5.2429118773946355,1.0,90.0
761.0,0.0,50.0,-6.0,10.0,0.0
761.0,1.0,59.0,-5.47945205479452,2.0,116.0
761.0,2.0,46.2,-4.17788120254801,1.0,71.0
762.0,0.0,50.0,-6.0,9.0,0.0
762.0,1.0,59.1,-5.879452054794521,3.0,96.0
762.0,2.0,48.300000000000004,-3.114466568401669,1.0,91.0
763.0,0.0,50.0,-6.0,9.0,0.0
763.0,1.0,59.1,-6.0,3.0,75.0
763.0,2.0,50.400000000000006,-2.534954373279718,1.0,112.0
764.0,0.0,50.0,-6.0,9.0,0.0
764.0,1.0,59.1,-6.0,3.0,62.0
764.0,2.0,51.7,-2.5236108121453618,1.0,125.0
765.0,0.0,50.0,-6.0,9.0,0.0
765.0,1.0,59.1,-6.0,3.0,52.0
765.0,2.0,52.7,-3.102921156972948,1.0,135.0
766.0,0.0,50.0,-6.0,9.0,0.0
766.0,1.0,59.1,-5.829166666666667,2.0,39.0
766.0,2.0,54.1,-4.167951831819574,2.0,148.0
767.0,0.0,50.0,-6.0,8.0,0.0
767.0,1.0,59.2,-5.429166666666666,2.0,25.0
767.0,2.0,55.7,-5.231366465965915,3.0,162.0
768.0,0.0,50.0,-6.0,8.0,0.0
768.0,1.0,59.2,-5.029166666666667,2.0,21.0
768.0,2.0,56.10000000000001,-5.810878661087866,3.0,166.0
769.0,0.0,50.0,-6.0,9.0,0.0
769.0,1.0,59.1,-4.919642857142857,1.0,60.0
769.0,2.0,52.1,-6.0,3.0,127.0
770.0,0.0,50.0,-6.0,11.0,0.0
770.0,1.0,58.900000000000006,-4.919642857142857,1.0,87.0
770.0,2.0,49.0,-5.825108225108226,1.0,100.0
771.0,0.0,50.0,-6.0,11.0,0.0
771.0,1.0,58.900000000000006,-5.09047619047619,2.0,105.0
771.0,2.0,47.10000000000001,-4.977020793414236,0.0,82.0
772.0,0.0,50.0,-6.0,9.0,0.0
772.0,1.0,59.1,-5.4904761904761905,4.0,84.0
772.0,2.0,49.400000000000006,-4.133777550170993,0.0,103.0
773.0,0.0,50.0,-6.0,10.0,0.0
773.0,1.0,59.0,-5.890476190476191,3.0,69.0
773.0,2.0,50.8,-3.7337775501709927,0.0,118.0
774.0,0.0,50.0,-6.0,10.0,0.0
774.0,1.0,59.0,-6.0,2.0,59.0
774.0,2.0,51.9,-3.5426844327620857,1.0,128.0
775.0,0.0,50.0,-6.0,8.0,0.0
775.0,1.0,59.2,-6.0,3.0,50.0
775.0,2.0,53.1,-3.717576207653861,2.0,137.0
776.0,0.0,50.0,-6.0,7.0,0.0
776.0,1.0,59.3,-5.816326530612245,3.0,42.0
776.0,2.0,54.099999999999994,-4.56566363934785,3.0,145.0
777.0,0.0,50.0,-6.0,9.0,0.0
777.0,1.0,59.1,-5.416326530612245,2.0,35.0
777.0,2.0,54.5,-5.408906882591093,2.0,152.0
778.0,0.0,50.0,-6.0,7.0,0.0
778.0,1.0,59.3,-5.016326530612245,2.0,27.0
778.0,2.0,55.7,-5.808906882591093,4.0,160.0
779.0,0.0,50.0,-6.0,9.0,0.0
779.0,1.0,59.1,-4.892922275293095,2.0,63.0
779.0,2.0,51.7,-6.0,2.0,124.0
780.0,0.0,50.0,-6.0,9.0,0.0
780.0,1.0,59.1,-4.892922275293095,2.0,88.0
780.0,2.0,49.2,-5.8220264317180614,2.0,99.0
781.0,0.0,50.0,-6.0,9.0,0.0
781.0,1.0,59.1,-5.076595744680851,2.0,101.0
781.0,2.0,47.900000000000006,-5.235783045474675,2.0,86.0
782.0,0.0,50.0,-6.0,10.0,0.0
782.0,1.0,59.0,-5.476595744680852,1.0,115.0
782.0,2.0,46.4,-4.161708971400602,2.0,72.0
783.0,0.0,50.0,-6.0,11.0,0.0
783.0,1.0,58.900000000000006,-5.876595744680851,0.0,95.0
783.0,2.0,48.3,-3.097423257114887,2.0,92.0
784.0,0.0,50.0,-6.0,10.0,0.0
784.0,1.0,59.0,-6.0,0.0,79.0
784.0,2.0,50.1,-2.5140086229685457,3.0,108.0
785.0,0.0,50.0,-6.0,10.0,0.0
785.0,1.0,59.0,-6.0,0.0,62.0
785.0,2.0,51.8,-2.5062081326730783,3.0,125.0
786.0,0.0,50.0,-6.0,11.0,0.0
786.0,1.0,58.900000000000006,-5.827522935779816,0.0,47.0
786.0,2.0,53.10000000000001,-3.0924515189164645,2.0,140.0
787.0,0.0,50.0,-6.0,12.0,0.0
787.0,1.0,58.8,-5.427522935779817,0.0,39.0
787.0,2.0,53.7,-4.1665255929905385,1.0,148.0
788.0,0.0,50.0,-6.0,12.0,0.0
788.0,1.0,58.8,-5.027522935779817,0.0,29.0
788.0,2.0,54.7,-5.2308113072762525,1.0,158.0
789.0,0.0,50.0,-6.0,11.0,0.0
789.0,1.0,58.900000000000006,-4.892639214849584,1.0,56.0
789.0,2.0,52.10000000000001,-5.814225941422594,1.0,131.0
790.0,0.0,50.0,-6.0,11.0,0.0
790.0,1.0,58.900000000000006,-4.892639214849584,1.0,82.0
790.0,2.0,49.5,-5.821848739495798,1.0,105.0
791.0,0.0,50.0,-6.0,10.0,0.0
791.0,1.0,59.0,-5.065116279069768,2.0,107.0
791.0,2.0,47.1,-4.9886936592818945,1.0,80.0
792.0,0.0,50.0,-6.0,10.0,0.0
792.0,1.0,59.0,-5.465116279069767,2.0,78.0
792.0,2.0,50.0,-4.1646098896483865,1.0,109.0
793.0,0.0,50.0,-6.0,12.0,0.0
793.0,1.0,58.8,-5.865116279069768,1.0,61.0
793.0,2.0,51.400000000000006,-3.9781692116822853,0.0,126.0
794.0,0.0,50.0,-6.0,12.0,0.0
794.0,1.0,58.8,-6.0,1.0,50.0
794.0,2.0,52.5,-3.9781692116822853,0.0,137.0
795.0,0.0,50.0,-6.0,11.0,0.0
795.0,1.0,58.900000000000006,-5.821739130434783,1.0,40.0
795.0,2.0,53.7,-4.156320472186486,1.0,147.0
796.0,0.0,50.0,-6.0,12.0,0.0
796.0,1.0,58.8,-5.421739130434783,0.0,33.0
796.0,2.0,54.3,-4.989475552400391,1.0,154.0
797.0,0.0,50.0,-6.0,12.0,0.0
797.0,1.0,58.8,-5.021739130434783,0.0,28.0
797.0,2.0,54.8,-5.813559322033898,1.0,159.0
798.0,0.0,50.0,-6.0,12.0,0.0
798.0,1.0,58.8,-4.89589643380557,0.0,61.0
798.0,2.0,51.5,-6.0,1.0,126.0
799.0,0.0,50.0,-6.0,13.0,0.0
799.0,1.0,58.7,-4.89589643380557,0.0,82.0
799.0,2.0,49.2,-5.818965517241379,0.0,105.0
800.0,0.0,50.0,-6.0,12.0,0.0
800.0,1.0,58.8,-5.074157303370787,1.0,102.0
800.0,2.0,47.3,-5.240018148820327,0.0,85.0
801.0,0.0,50.0,-6.0,11.0,0.0
801.0,1.0,58.900000000000006,-5.474157303370786,2.0,124.0
801.0,2.0,45.2,-4.440018148820327,0.0,63.0
802.0,0.0,50.0,-6.0,12.0,0.0
802.0,1.0,58.8,-5.874157303370787,1.0,95.0
802.0,2.0,48.0,-3.6400181488203267,0.0,92.0
803.0,0.0,50.0,-6.0,12.0,0.0
803.0,1.0,58.8,-6.0,1.0,76.0
803.0,2.0,49.900000000000006,-3.058737360642987,0.0,111.0
804.0,0.0,50.0,-6.0,12.0,0.0
804.0,1.0,58.8,-6.0,1.0,68.0
804.0,2.0,50.7,-2.839771843401608,0.0,119.0
805.0,0.0,50.0,-6.0,12.0,0.0
805.0,1.0,58.8,-6.0,1.0,54.0
805.0,2.0,52.099999999999994,-3.229830322933771,0.0,133.0
806.0,0.0,50.0,-6.0,12.0,0.0
806.0,1.0,58.8,-5.817821782178218,1.0,45.0
806.0,2.0,53.0,-4.029830322933771,0.0,142.0
807.0,0.0,50.0,-6.0,12.0,0.0
807.0,1.0,58.8,-5.417821782178217,1.0,32.0
807.0,2.0,54.3,-4.829830322933772,0.0,155.0
808.0,0.0,50.0,-6.0,12.0,0.0
808.0,1.0,58.8,-5.017821782178218,1.0,24.0
808.0,2.0,55.099999999999994,-5.411111111111111,0.0,163.0
809.0,0.0,50.0,-6.0,11.0,0.0
809.0,1.0,58.900000000000006,-4.898774163130598,1.0,58.0
809.0,2.0,51.900000000000006,-5.811111111111112,1.0,129.0
810.0,0.0,50.0,-6.0,11.0,0.0
810.0,1.0,58.900000000000006,-4.898774163130598,1.0,88.0
810.0,2.0,48.900000000000006,-5.826086956521739,1.0,99.0
811.0,0.0,50.0,-6.0,8.0,0.0
811.0,1.0,59.2,-5.080952380952381,1.0,108.0
811.0,2.0,47.5,-4.9725350439534335,4.0,79.0
812.0,0.0,50.0,-6.0,8.0,0.0
812.0,1.0,59.2,-5.480952380952381,1.0,83.0
812.0,2.0,50.0,-4.1379800701314435,4.0,104.0
813.0,0.0,50.0,-6.0,9.0,0.0
813.0,1.0,59.1,-5.880952380952381,1.0,62.0
813.0,2.0,51.9,-3.9549292226738166,3.0,125.0
814.0,0.0,50.0,-6.0,9.0,0.0
814.0,1.0,59.1,-6.0,1.0,49.0
814.0,2.0,53.2,-3.9549292226738166,3.0,138.0
815.0,0.0,50.0,-6.0,10.0,0.0
815.0,1.0,59.0,-5.822222222222222,1.0,39.0
815.0,2.0,54.0,-4.128842266152077,2.0,148.0
816.0,0.0,50.0,-6.0,10.0,0.0
816.0,1.0,59.0,-5.4222222222222225,1.0,35.0
816.0,2.0,54.4,-4.982394178720384,2.0,152.0
817.0,0.0,50.0,-6.0,10.0,0.0
817.0,1.0,59.0,-5.022222222222222,1.0,29.0
817.0,2.0,55.0,-5.816949152542373,2.0,158.0
818.0,0.0,50.0,-6.0,11.0,0.0
818.0,1.0,58.900000000000006,-4.901010101010101,1.0,68.0
818.0,2.0,50.900000000000006,-5.828571428571428,1.0,119.0
819.0,0.0,50.0,-6.0,10.0,0.0
819.0,1.0,59.0,-4.901010101010101,2.0,88.0
819.0,2.0,49.0,-5.428571428571429,1.0,99.0
820.0,0.0,50.0,-6.0,11.0,0.0
820.0,1.0,58.900000000000006,-5.078787878787879,2.0,100.0
820.0,2.0,47.60000000000001,-4.842475171886937,0.0,87.0
821.0,0.0,50.0,-6.0,12.0,0.0
821.0,1.0,58.8,-5.4787878787878785,1.0,81.0
821.0,2.0,49.400000000000006,-4.262164291057921,0.0,106.0
822.0,0.0,50.0,-6.0,11.0,0.0
822.0,1.0,58.900000000000006,-5.878787878787879,1.0,69.0
822.0,2.0,50.8,-3.8621642910579213,1.0,118.0
823.0,0.0,50.0,-6.0,11.0,0.0
823.0,1.0,58.900000000000006,-6.0,1.0,53.0
823.0,2.0,52.400000000000006,-3.846191287683343,1.0,134.0
824.0,0.0,50.0,-6.0,11.0,0.0
824.0,1.0,58.900000000000006,-5.809708737864078,1.0,48.0
824.0,2.0,52.900000000000006,-4.246191287683343,1.0,139.0
825.0,0.0,50.0,-6.0,12.0,0.0
825.0,1.0,58.8,-5.409708737864078,0.0,38.0
825.0,2.0,53.8,-4.832287544367835,1.0,149.0
826.0,0.0,50.0,-6.0,12.0,0.0
826.0,1.0,58.8,-5.009708737864078,0.0,34.0
826.0,2.0,54.2,-5.41259842519685,1.0,153.0
827.0,0.0,50.0,-6.0,11.0,0.0
827.0,1.0,58.900000000000006,-4.870933227659997,1.0,63.0
827.0,2.0,51.400000000000006,-5.8125984251968505,1.0,124.0
828.0,0.0,50.0,-6.0,11.0,0.0
828.0,1.0,58.900000000000006,-4.870933227659997,1.0,90.0
828.0,2.0,48.7,-5.824215246636771,1.0,97.0
829.0,0.0,50.0,-6.0,10.0,0.0
829.0,1.0,59.0,-5.061224489795919,1.0,110.0
829.0,2.0,46.9,-4.977887563020952,2.0,77.0
830.0,0.0,50.0,-6.0,9.0,0.0
830.0,1.0,59.1,-5.461224489795919,2.0,86.0
830.0,2.0,49.400000000000006,-4.143821628955018,2.0,101.0
831.0,0.0,50.0,-6.0,9.0,0.0
831.0,1.0,59.1,-5.8612244897959185,2.0,70.0
